PreflightID,RouteID,ExtractionID,ComponentIndex,GridIndex,z_grid,x_coordinate,WhitenedTarget,K2Prediction,AlphaPrediction,K2AbsResidual,AlphaAbsResidual,K2StrongerThanAlphaHere,MeasurementValidationAllowed,ClaimBoundary
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,0,0,0.51,0.3416929010998006,-2.745431288481891,-0.0796921414161646,-0.09786724501119726,2.6657391470657266,2.6475640434706937,False,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,1,0.7375,0.4647935960751178,-2.3025428535703973,-0.2055224348022593,-0.062370513788051196,2.097020418768138,2.240172339782346,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,2,0.965,0.5722853512593028,-0.8014829515625784,-0.0625291792376435,-0.055609831792097615,0.7389537723249349,0.7458731197704808,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,3,1.1925,0.6664206564248482,0.173576508880147,0.042579236107518,-0.023471226389379148,0.13099727277262901,0.19704773526952615,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,4,1.42,0.7492942398266921,-0.6451889001717087,-0.0759363642193157,-0.019210414985663282,0.569252535952393,0.6259784851860455,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,5,5,1.6475,0.8227137721205666,-0.3814165650725978,-0.1283810963664025,0.030091618094381604,0.2530354687061953,0.4115081831669794,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,6,6,1.875,0.8881852892662213,-1.3898183781540705,-0.8895918169480529,0.07540015790954714,0.5002265612060176,1.4652185360636176,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,7,8,2.33,1.0,-1.2298343207445623,-0.5156214844006239,0.13691721876053925,0.7142128363439384,1.3667515395051015,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,0,0,0.51,0.3416929010998006,-2.745431288481891,-0.0796921414161646,-0.05561345033969624,2.6657391470657266,2.689817838142195,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,1,1,0.7375,0.4647935960751178,-2.3025428535703973,-0.2055224348022593,-0.035442291962098915,2.097020418768138,2.2671005616082986,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,2,2,0.965,0.5722853512593028,-0.8014829515625784,-0.0625291792376435,-0.03160050758979516,0.7389537723249349,0.7698824439727833,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,3,3,1.1925,0.6664206564248482,0.173576508880147,0.042579236107518,-0.013337617535551982,0.13099727277262901,0.186914126415699,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,4,4,1.42,0.7492942398266921,-0.6451889001717087,-0.0759363642193157,-0.010916394547408646,0.569252535952393,0.6342725056243,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,5,5,1.6475,0.8227137721205666,-0.3814165650725978,-0.1283810963664025,0.017099681393315275,0.2530354687061953,0.3985162464659131,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,6,6,1.875,0.8881852892662213,-1.3898183781540705,-0.8895918169480529,0.042846438939076,0.5002265612060176,1.4326648170931464,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,7,8,2.33,1.0,-1.2298343207445623,-0.5156214844006239,0.07780375288297313,0.7142128363439384,1.3076380736275355,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,0,0,0.51,0.3416929010998006,-2.86433358564581,-0.1182113299883962,-0.09042572730201068,2.7461222556574136,2.773907858343799,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,1,1,0.7375,0.4647935960751178,-2.315415080910488,-0.1625159123260439,-0.0698438885795997,2.152899168584444,2.245571192330888,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,2,2,0.965,0.5722853512593028,-0.4347675164995026,-0.0289163920946963,-0.04683638692130595,0.4058511244048063,0.3879311295781967,False,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,3,3,1.1925,0.6664206564248482,0.3719064209126854,0.0677155766598442,-0.019295050937021566,0.30419084425284115,0.39120147184970694,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,4,4,1.42,0.7492942398266921,-0.8838014619067616,-0.2883204770740218,0.009180840364192812,0.5954809848327398,0.8929823022709544,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,5,5,1.6475,0.8227137721205666,-0.7161278711761941,-0.3080615791157776,0.03871128511598604,0.40806629206041656,0.7548391562921801,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,6,6,1.875,0.8881852892662213,-1.4928698749648674,-0.8472454406784786,0.06952369410444507,0.6456244342863888,1.5623935690693125,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE1_JOINT_ALPHA_PRIOR,7,8,2.33,1.0,-1.2541943177607862,-0.5002936897465631,0.13319098050060849,0.7539006280142231,1.3873852982613946,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,0,0,0.51,0.3416929010998006,-2.86433358564581,-0.1182113299883962,-0.05138477837161879,2.7461222556574136,2.812948807274191,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,1,1,0.7375,0.4647935960751178,-2.315415080910488,-0.1625159123260439,-0.03968906684364553,2.152899168584444,2.2757260140668425,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,2,2,0.965,0.5722853512593028,-0.4347675164995026,-0.0289163920946963,-0.026614962726710375,0.4058511244048063,0.40815255377279225,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,3,3,1.1925,0.6664206564248482,0.3719064209126854,0.0677155766598442,-0.010964489262624973,0.30419084425284115,0.3828709101753104,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,4,4,1.42,0.7492942398266921,-0.8838014619067616,-0.2883204770740218,0.005217048968858792,0.5954809848327398,0.8890185108756203,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,5,5,1.6475,0.8227137721205666,-0.7161278711761941,-0.3080615791157776,0.02199784138336986,0.40806629206041656,0.738125712559564,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,6,6,1.875,0.8881852892662213,-1.4928698749648674,-0.8472454406784786,0.039507115062525945,0.6456244342863888,1.5323769900273934,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
WHITENED_ALPHA_CALIBRATED_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,PX_ZKDR_1303_TABLE7_JOINT_ALPHA_WITH_HUBBLE,7,8,2.33,1.0,-1.2541943177607862,-0.5002936897465631,0.0756863032051077,0.7539006280142231,1.3298806209658938,True,False,whitened_alpha_calibrated_preflight_no_measurement_validation
